left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,torso_left,torso_right,left_wrist,right_wrist,label
164.81451682226535,163.86302317424992,122.01449694757254,79.45981508780447,99.84021577926248,126.26826485053952,26.012715428475158,21.732641484247505,97.66214158961068,144.26722109287607,148.21110279697007,26.993856603057605,137.66831148301844,110.76397795808394,0
139.64846763261767,138.10844882227653,102.18027952141037,106.02727765964879,73.83065448372159,66.70904813479578,22.06339791605486,21.44615181016274,150.76421463572876,146.72407244049788,126.51843788922564,54.16348971312935,138.16798088566344,129.46618308637258,0
158.66793728808307,155.46708113504135,75.11118172635737,76.39596345260696,70.58545602641396,63.10437423370525,31.7187772356366,23.020214345701483,146.6966247372491,144.59936724390235,73.64082656469826,111.73784105666877,157.62805146106746,160.32815291511966,0
146.88445546644016,142.15813533737017,79.65407613327535,73.61697835556483,42.657823237588524,45.83239716312555,26.079419844213337,27.635030665101716,158.47187791670575,160.70310964846902,101.61012699134275,81.81920782330423,106.76494894386298,115.3539459508143,0
156.2726757036335,157.5020476580557,110.96245440283595,108.83160790156222,50.135139632932606,52.705293939312675,17.444320070009095,18.864342151486383,141.1619042323783,144.33958619605184,125.45603717189492,55.16367378398263,117.84890658180116,124.17309628342952,0
154.44099395995306,151.44399325858421,111.36598165030487,117.55197121323933,134.30006696173484,67.64741335466275,20.848743369718548,13.561835899089495,135.52261227792513,161.45604435799083,155.1310115240525,28.21643110882808,120.56341479164843,113.76590376243712,0
179.1070655826291,171.1745834815514,0.9907618944223046,35.8617983412393,132.16697183311513,112.81979686042892,98.39829448959696,61.838181128115174,172.64760574022378,161.88992267120696,147.30576198112144,54.80005100949099,166.36785290546277,175.80059264527955,0
110.5138305583606,127.643278946083,71.21551379780718,61.80256191294917,52.11018965520821,58.763220308872235,35.18636842889953,39.279422954918466,103.7895158495216,150.26277599117608,25.058880252736884,162.30469343411266,133.21138483647036,119.7171194164731,0
168.26929147972555,152.82893093044234,106.94727360430593,96.16976575439534,157.75972032946913,178.02331560764802,68.52395320588619,49.767336568000324,163.3647119489302,140.17354069002664,52.38076718583317,127.35470558022617,147.1964707503017,137.7875341246185,0
174.74198090492868,81.27866845136174,60.69422841721952,121.75527398926876,83.67011525242259,176.19597363420326,4.973799674283054,148.7286362317248,104.18637695563613,127.41708680017499,90.11167666473298,135.688641999309,174.9229914811304,164.73304505706759,0
119.78519762005168,122.76965767456915,52.44411614535966,44.13995705475947,31.939965962660235,27.92973530480815,7.488843920202013,10.125889259146696,161.91314690348358,149.4051595087301,78.38759685274391,93.32690611099095,109.17957533933239,111.64502514720856,0
108.50164304618598,113.91961878994674,43.94042790874077,34.31166087514646,28.274935946345646,16.7387217087579,3.660706883975902,11.86418974833162,157.1939840218299,122.24449185497745,34.55731943955889,135.08932437585918,109.2637856003547,126.74695259447995,0
58.23278818840681,114.15828908090403,42.660442974510744,40.348916097975454,168.8010866699857,164.34533300645398,128.21286870276873,122.69798753173234,128.27890513961893,138.78836375173537,101.79448899099206,84.42225306749312,166.85785608692154,152.17020753480372,0
145.36431023686242,143.02420874783138,82.00477620759042,76.39949009324806,75.6701011824954,83.65742866771448,20.73905505408653,28.278785672071358,121.64670831276045,136.27006219346708,90.82218359153688,91.86547193160035,82.78730394825693,110.07116120964214,0
155.34998377653076,154.20781823946214,89.51455734416326,84.28520508313255,67.79090388209156,70.61705836569259,30.222952976082574,37.39328388622328,150.64987440825183,147.94284468017725,98.99586539991834,86.95605425502212,95.3197175348537,144.30264661638662,0
177.87190175852362,161.91477982525439,46.896977563765326,58.32105682223943,153.34645289896486,43.66196052473045,102.96353802260163,36.712120631827865,122.53005588404942,99.06585277330572,53.06047635791896,121.21136417955408,108.52028168213847,148.9757025268103,0
153.31333824501988,152.51938150160228,81.2938228270389,77.41466834733293,56.19412603601434,45.73768805223276,31.91863625493584,32.570661160829644,99.7312256849347,110.34438879173332,2.150923210029262,175.8219093407383,165.6276140621397,170.2626955575762,0
161.89709281083046,126.25616114127295,116.22770249871758,103.1411784449206,9.044762678000238,6.369198854129388,23.07643537015891,45.82037746821938,28.573875274396162,33.98639042417208,162.8222150436963,21.848065064284324,178.51696828562635,178.3636150366575,0
157.52056702714816,156.6007706503056,131.39429858696562,133.4063596256648,151.3909560538084,146.72218273141664,13.519560281811557,9.559052748344657,128.25534679985628,118.01133574704782,66.77806405980387,113.9276756770654,149.70381897846553,128.3840885613833,0
170.48625248548458,168.48481480554562,84.32538894716157,88.11239226206156,52.89864862187708,41.479774408878335,27.019953160001382,26.004037053829595,161.47727245447308,143.12902674677827,140.72043825869233,43.68577653254362,152.05094021686568,126.03154888027177,0
141.52828415196984,143.8505006812319,45.61446549266501,43.096472223569045,54.29175842478266,150.72471358176875,5.402632381947396,0.7831357944212411,116.27206837711644,145.39309187205734,44.83812039311732,129.62998156618724,93.50717133911493,102.76514841532885,0
168.10430891135542,170.59568177775935,74.2156242542461,75.43704774994508,78.80060543025772,59.2312277987909,38.590476268240025,31.937741714584185,104.56587377165225,102.59278223384955,131.01178866619418,49.78355480608669,127.73506608244016,118.13808755652384,0
138.39677190015823,140.07258218673022,74.33583188177634,86.33598649551276,91.15850279004763,70.83257011139169,38.855035379112756,27.765286826150668,116.07236383055258,124.44632857489725,57.42329809978637,127.15896904680794,123.9381706729572,121.5231801967986,0
159.95376425407295,155.8168983823237,73.50127306895567,66.54057322238228,76.38597204945792,79.50749267595984,17.680934731427456,22.61764219207382,111.78637756174264,117.49364442883596,57.47291266442506,127.00800887501487,90.6001883650549,155.71340346499386,0
173.790085728298,173.62856381426073,128.09871367809467,123.8626296695853,160.64772663473687,154.50772990530723,37.977092180711914,38.56909142036157,146.52287127977021,141.612182913776,36.469658804637895,144.3057477696023,176.41003640863278,175.88098465225409,0
